Subject        Act	mean	tBodyAcc-mean()-X	tBodyAcc-mean()-Y	tBodyAcc-mean()-Z	tBodyAcc-std()-X	tBodyAcc-std()-Y	tBodyAcc-std()-Z	tBodyAcc-mad()-X	tBodyAcc-mad()-Y	tBodyAcc-mad()-Z	tBodyAcc-max()-X	tBodyAcc-max()-Y	tBodyAcc-max()-Z	tBodyAcc-min()-X	tBodyAcc-min()-Y	tBodyAcc-min()-Z	tBodyAcc-sma()	tBodyAcc-energy()-X	tBodyAcc-energy()-Y	tBodyAcc-energy()-Z	tBodyAcc-iqr()-X	tBodyAcc-iqr()-Y	tBodyAcc-iqr()-Z	tBodyAcc-entropy()-X	tBodyAcc-entropy()-Y	tBodyAcc-entropy()-Z	tBodyAcc-arCoeff()-X,1	tBodyAcc-arCoeff()-X,2	tBodyAcc-arCoeff()-X,3	tBodyAcc-arCoeff()-X,4	tBodyAcc-arCoeff()-Y,1	tBodyAcc-arCoeff()-Y,2	tBodyAcc-arCoeff()-Y,3	tBodyAcc-arCoeff()-Y,4	tBodyAcc-arCoeff()-Z,1	tBodyAcc-arCoeff()-Z,2	tBodyAcc-arCoeff()-Z,3	tBodyAcc-arCoeff()-Z,4	tBodyAcc-correlation()-X,Y	tBodyAcc-correlation()-X,Z	tBodyAcc-correlation()-Y,Z	tGravityAcc-mean()-X	tGravityAcc-mean()-Y	tGravityAcc-mean()-Z	tGravityAcc-std()-X	tGravityAcc-std()-Y	tGravityAcc-std()-Z	tGravityAcc-mad()-X	tGravityAcc-mad()-Y	tGravityAcc-mad()-Z	tGravityAcc-max()-X	tGravityAcc-max()-Y	tGravityAcc-max()-Z	tGravityAcc-min()-X	tGravityAcc-min()-Y	tGravityAcc-min()-Z	tGravityAcc-sma()	tGravityAcc-energy()-X	tGravityAcc-energy()-Y	tGravityAcc-energy()-Z	tGravityAcc-iqr()-X	tGravityAcc-iqr()-Y	tGravityAcc-iqr()-Z	tGravityAcc-entropy()-X	tGravityAcc-entropy()-Y	tGravityAcc-entropy()-Z	tGravityAcc-arCoeff()-X,1	tGravityAcc-arCoeff()-X,2	tGravityAcc-arCoeff()-X,3	tGravityAcc-arCoeff()-X,4	tGravityAcc-arCoeff()-Y,1	tGravityAcc-arCoeff()-Y,2	tGravityAcc-arCoeff()-Y,3	tGravityAcc-arCoeff()-Y,4	tGravityAcc-arCoeff()-Z,1	tGravityAcc-arCoeff()-Z,2	tGravityAcc-arCoeff()-Z,3	tGravityAcc-arCoeff()-Z,4	tGravityAcc-correlation()-X,Y	tGravityAcc-correlation()-X,Z	tGravityAcc-correlation()-Y,Z	tBodyAccJerk-mean()-X	tBodyAccJerk-mean()-Y	tBodyAccJerk-mean()-Z	tBodyAccJerk-std()-X	tBodyAccJerk-std()-Y	tBodyAccJerk-std()-Z	tBodyAccJerk-mad()-X	tBodyAccJerk-mad()-Y	tBodyAccJerk-mad()-Z	tBodyAccJerk-max()-X	tBodyAccJerk-max()-Y	tBodyAccJerk-max()-Z	tBodyAccJerk-min()-X	tBodyAccJerk-min()-Y	tBodyAccJerk-min()-Z	tBodyAccJerk-sma()	tBodyAccJerk-energy()-X	tBodyAccJerk-energy()-Y	tBodyAccJerk-energy()-Z	tBodyAccJerk-iqr()-X	
110	19	SITTING	110	0.33216933	-3.46E-02	-1.59E-01	-2.94E-01	0.18968054	-0.22527463	-0.33507341	0.17176384	-0.2312922	-0.19884218	-0.080235853	-0.26791537	0.25178035	-0.010708517	0.44651917	-0.089186604	-0.74884878	-0.72652829	-0.7246439	-0.35970459	-0.21607549	-0.28554156	0.46692804	0.41998743	-0.050120676	-0.11313889	0.059871689	0.15972287	-0.040398044	-0.21321577	0.25420384	0.007768695	1.04E-01	-0.011388186	0.002536647	0.16909892	-0.28485427	-1.09E-01	-0.16551572	0.42476208	0.94715881	-0.26440906	-3.55E-02	-0.9733357	-0.98034353	-0.9534891	-0.9718849	-0.98270185	-0.95638579	0.88192907	-0.27423586	-0.031452259	0.95842022	-2.38E-01	-0.044046639	-0.25435199	0.85684005	-0.88291717	-0.99655194	-0.9715398	-0.99108765	-0.96521963	-1	-1	-1	-0.28845967	0.37466362	-0.45709824	0.53560006	-0.002453801	0.065772307	-0.19875909	0.35442966	-0.35011284	0.37475504	-0.39735688	0.41538706	0.72059285	0.6597391	0.75238203	0.25865027	0.15102039	1.49E-01	-0.13406131	0.14857472	-0.53567953	-0.063142638	1.44E-01	-0.4890712	-0.44106024	-0.36812392	-0.706974	0.16736847	-0.035283393	0.4475343	-0.10089128	-0.62231753	-0.33562338	-0.8869036	0.072989356
111	19	STANDING	111	0.28703017	-2.72E-02	-1.18E-01	-3.12E-01	0.12700096	-0.2522831	-0.36468787	0.097290871	-0.25927738	-0.19884218	-0.10138076	-0.26791537	0.30944781	-0.010708517	0.45319139	-0.13689145	-0.76215283	-0.75466531	-0.7465708	-0.48881652	-0.22836809	-0.40259777	0.30849385	0.44466118	0.079080464	-0.14822109	0.12799757	0.074237982	0.013975387	-0.21711045	0.25647652	0.020288262	8.09E-02	-0.027525798	-0.028542106	0.23311871	-0.28989226	-9.80E-02	-0.12295339	0.47290273	0.94365045	-0.26163413	-3.76E-02	-0.9850143	-0.96833214	-0.95365122	-0.9862648	-0.96775974	-0.95628755	0.87501694	-0.27087232	-0.031947624	0.95842022	-2.38E-01	-0.044046639	-0.26306741	0.84766611	-0.88549687	-0.99620482	-0.9865168	-0.96716387	-0.95935804	-1	-1	-1	-0.24259907	0.33643484	-0.42573545	0.51029413	0.006303383	0.053256821	-0.18353915	0.33751013	-0.45044798	0.47344105	-0.49477905	0.5117767	0.83727363	0.63574171	0.64162131	-0.052428623	0.12369305	4.03E-01	-0.13233208	0.068705955	-0.58462858	-0.080700358	7.07E-02	-0.5493058	-0.40835779	-0.3740404	-0.706974	0.11423969	-0.035283393	0.4475343	-0.15048274	-0.62087526	-0.42410431	-0.9086439	0.043975792
112	19	WALKING	112	0.30159413	-4.47E-02	-8.15E-02	-1.78E-01	0.24283356	-0.14486824	-0.25050718	0.17758619	-0.14737544	0.14787012	0.083004068	-0.17967269	-0.014497572	-0.11356479	0.36811424	-0.023573535	-0.66122344	-0.70099419	-0.6694212	-0.41769726	-0.18322997	-0.18299746	0.38775623	0.32258277	0.064641274	-0.27439505	0.28774576	-0.29647172	0.39309686	0.025663163	-0.000425748	0.34991518	-1.36E-01	0.067880681	0.024936891	0.083033964	-0.23228687	5.01E-05	0.020012954	0.49949349	0.94214757	-0.26420665	-3.79E-02	-0.9262345	-0.96044242	-0.93398642	-0.9201434	-0.95869297	-0.93005425	0.8888057	-0.27450605	-0.029771817	0.94045396	-2.43E-01	-0.049278607	-0.25831956	0.84398839	-0.8830278	-0.99606439	-0.9153489	-0.95325922	-0.92836435	-0.435685	-1	-1	-0.56577177	0.64596649	-0.72670667	0.80799156	0.00883942	0.038701805	-0.15855719	0.30460422	-0.33061738	0.36603903	-0.39977226	0.42924577	0.87494398	0.9020837	0.71250688	0.1182545	-0.059444371	-2.55E-01	-0.099484175	0.27281995	-0.37464338	-0.024724477	3.21E-01	-0.3710055	-0.35008075	-0.25415063	-0.5866414	0.26283145	-0.1479413	0.1982914	0.00803811	-0.59191139	-0.18550121	-0.7980257	0.043846604
113	19	WALKING_DOWNSTAIRS	113	0.24608919	-1.62E-02	-1.12E-01	-2.22E-01	0.067040367	-0.30151426	-0.27555723	0.037551292	-0.31420423	0.03235224	-0.056035069	-0.29522913	0.21859394	-0.088731736	0.46296125	-0.11221695	-0.69575036	-0.78002094	-0.7782646	-0.39691527	-0.27483674	-0.41887778	0.20934885	0.36932975	-0.041813229	-0.19055214	0.2005204	-0.13471438	0.21118311	-0.11024586	0.10272293	0.258088	-1.11E-01	0.30142822	-0.29836036	0.51729389	-0.49461852	-1.71E-01	-0.14113613	0.30721021	0.93159584	-0.26943482	-4.29E-02	-0.9699187	-0.98357181	-0.96575715	-0.9707412	-0.98416902	-0.96873292	0.86740799	-0.28172208	-0.038162741	0.94045396	-2.43E-01	-0.049278607	-0.25104919	0.81642377	-0.87810003	-0.99529683	-0.9684451	-0.98652649	-0.97494513	-0.33834161	-1	-1	-0.49442526	0.57760342	-0.66059188	0.74335521	-0.028187781	0.087414329	-0.21609336	0.36868764	-0.47476288	0.50459626	-0.53290559	0.55691333	0.75452628	0.62029171	0.4050141	-0.016628142	0.56892108	1.10E-01	-0.077463994	-0.003454965	-0.55959575	-0.032556338	6.88E-02	-0.5122473	-0.34275649	-0.41999057	-0.6110585	0.003402648	0.24418708	0.6394747	-0.11741341	-0.57184198	-0.49768183	-0.8979298	0.11406762
114	19	WALKING_UPSTAIRS	114	0.29272439	-2.14E-03	-1.40E-01	-2.53E-01	0.041978126	-0.27523889	-0.29052284	-0.001825484	-0.28240827	0.03235224	-0.1139009	-0.33961251	0.26890078	0.12318129	0.43468713	-0.11834339	-0.71932491	-0.78973533	-0.7601723	-0.38423546	-0.3429665	-0.36649772	0.34531736	0.44141242	-0.09287381	-0.31179487	0.35947698	-0.30950936	0.2752577	-0.2400596	0.28730761	-0.071521409	2.15E-01	0.028365527	0.049669939	-0.052496639	-0.095523437	-2.05E-01	-0.14206627	0.38826095	0.9412032	-0.26925779	-3.44E-02	-0.9741355	-0.99192517	-0.95990427	-0.9754735	-0.9919793	-0.96098113	0.87494868	-0.28707714	-0.034268972	0.95062198	-2.41E-01	-0.045943624	-0.2556361	0.8413158	-0.87828593	-0.99675706	-0.9783829	-0.99178623	-0.96220006	-0.72476632	-1	-1	-0.34773562	0.43143655	-0.51164983	0.58823168	0.098810188	-0.043192637	-0.085027304	0.235168	-0.39692836	0.42309674	-0.44757801	0.46775489	-0.38226714	0.7219414	-0.14238698	0.5480943	-0.38752546	-2.79E-01	-0.10769509	-0.059884818	-0.54949635	-0.093026711	-7.92E-03	-0.5104075	-0.34275649	-0.52703583	-0.7445811	0.003402648	0.14859322	0.4787569	-0.16037154	-0.59854139	-0.55280683	-0.8932581	-0.088625593
115	20	LAYING	115	0.33156003	-7.50E-03	-1.32E-01	-2.46E-01	0.10293816	-0.23307559	-0.28601205	0.065638348	-0.25447431	-0.003711519	-0.1139009	-0.26252065	0.27293716	0.083228015	0.43468713	-0.093483447	-0.71382057	-0.76494777	-0.7329919	-0.38133441	-0.33988896	-0.35203822	0.42112487	0.44676279	-0.048800313	-0.52239036	0.58829139	-0.53395044	0.38887486	-0.33905701	0.35063576	-0.05998602	1.28E-01	0.036100119	0.015895771	-0.03807368	-0.023361918	-3.01E-01	-0.14689622	0.43757485	0.94630634	-0.26574318	-2.86E-02	-0.989113	-0.97095515	-0.96852588	-0.9903001	-0.97290746	-0.97074414	0.87494868	-0.27223115	-0.027083505	0.96137323	-2.41E-01	-0.032759038	-0.27104767	0.85458731	-0.88161406	-0.99764607	-0.9924473	-0.97592003	-0.97517063	-1	-1	-1	-0.2444326	0.32915651	-0.40757834	0.47946287	-0.11728706	0.18431477	-0.31512789	0.46729285	-0.35818211	0.38616364	-0.41175595	0.43238383	-0.14600036	-0.46593521	0.59616748	-0.21941153	0.006769619	3.01E-01	-0.16129981	-0.021850877	-0.53413411	-0.13537374	3.97E-02	-0.494173	-0.40537118	-0.45230143	-0.7724406	0.11040531	0.14859322	0.4787569	-0.16290792	-0.64534155	-0.51679873	-0.8860771	-0.092987607
116	20	SITTING	116	0.20201055	-9.04E-03	-7.91E-02	-2.21E-01	0.12313624	-0.22163812	-0.27158768	0.072741887	-0.21042657	-0.11948537	-0.10498876	-0.23814156	0.23781284	-0.044714097	0.42944109	-0.068212129	-0.69400481	-0.75639458	-0.7247132	-0.33496221	-0.3500113	-0.10661292	0.22214615	0.45706325	0.074747818	-0.44917459	0.47203634	-0.35867241	0.2435338	-0.4259733	0.43372527	-0.057460742	4.46E-03	-0.10149969	0.11207523	0.005162887	-0.17856902	-2.88E-01	-0.2219912	0.38992589	0.94588224	-0.25529462	-2.26E-02	-0.9896079	-0.96304916	-0.9536348	-0.9904693	-0.96123405	-0.95634472	0.87444833	-0.26764716	-0.020509296	0.96082418	-2.38E-01	-0.032759038	-0.31625912	0.85347998	-0.89135147	-0.9983336	-0.9918598	-0.96367888	-0.96499763	-1	-1	-1	-0.19323982	0.27714724	-0.35331174	0.42145449	-0.026230655	0.092896102	-0.22949604	0.38980803	-0.38426217	0.40881509	-0.43141862	0.44948929	-0.42798921	-0.70511808	0.80547912	-0.13782691	0.42121749	5.07E-01	-0.13623691	0.04269463	-0.54598717	-0.12812801	5.00E-02	-0.520204	-0.42356597	-0.37855848	-0.6932089	0.06628738	0.18220637	0.3581562	-0.16605637	-0.62415759	-0.451074	-0.891393	-0.089561297
117	20	STANDING	117	0.30363491	-1.47E-02	-4.26E-02	-2.15E-01	0.12091731	-0.2186594	-0.25322797	0.067138965	-0.17817474	-0.11948537	-0.10018445	-0.22217376	0.12005924	-0.044714097	0.42944109	-0.05700954	-0.6907541	-0.75745431	-0.7175503	-0.27451614	-0.35424937	-0.060935457	0.36735261	0.43230608	0.20616981	-0.44183449	0.4842356	-0.36146289	0.24030339	-0.51803578	0.58231584	-0.27874035	1.52E-01	-0.50135263	0.56540042	-0.58785166	0.15259815	-1.25E-01	-0.11092437	0.37328062	0.94257515	-0.25166426	-1.83E-02	-0.9851838	-0.9844942	-0.97306309	-0.9856214	-0.98505566	-0.97326978	0.87372448	-0.26764716	-0.020509296	0.95752574	-2.27E-01	-0.022501436	-0.34385049	0.84486539	-0.89472669	-0.998836	-0.9849491	-0.98779812	-0.9728703	-1	-1	-1	-0.20909883	0.30079797	-0.38594882	0.4642899	0.093353524	-0.042780514	-0.08183856	0.23050332	-0.31306075	0.34073802	-0.36610765	0.38668193	0.6872929	-0.39946509	0.055347045	0.10305991	-0.084826191	-1.04E-01	-0.050928555	0.070493893	-0.54737849	-0.042932413	5.25E-02	-0.5322122	-0.38845101	-0.37855848	-0.6932089	0.050792608	0.18220637	0.3581562	-0.13371002	-0.5470708	-0.42220396	-0.8923771	-0.066873394
118	20	WALKING	118	0.35919361	-1.81E-02	-7.23E-02	-2.63E-01	0.057066065	-0.24801678	-0.30795628	0.027468701	-0.240457	-0.16085922	-0.10018445	-0.16234535	0.12005924	0.047336122	0.44194523	-0.12188383	-0.72563814	-0.7840763	-0.7419523	-0.40854691	-0.24847709	-0.11842181	0.44773209	0.41982622	0.10160194	-0.48836964	0.58103029	-0.47836047	0.31030624	-0.14091158	0.14830459	0.20937271	-8.15E-02	-0.40329108	0.45247691	-0.52120301	0.23854847	-8.55E-02	-0.009278901	0.29807014	0.94245852	-0.24934122	-1.65E-02	-0.9831646	-0.97002206	-0.96758776	-0.9855547	-0.97077551	-0.96919223	0.87610052	-0.26019008	-0.016634804	0.95752574	-2.27E-01	-0.022501436	-0.35508112	0.84456468	-0.8967642	-0.99898166	-0.9923713	-0.97236917	-0.97538394	-1	-1	-1	-0.23777287	0.33192182	-0.42179164	0.50718148	0.054313332	0.001472635	-0.1307672	0.28482365	-0.35883262	0.38812939	-0.41503316	0.43696403	0.84484609	-0.075888355	0.31077534	-0.10725522	-0.18733415	-1.94E-01	-0.075799301	0.026487096	-0.57327388	-0.063908371	6.82E-02	-0.5527739	-0.32701207	-0.39259101	-0.7804221	0.050792608	0.23890556	0.4611959	-0.14611644	-0.57022535	-0.46823074	-0.9039398	-0.024657317
119	20	WALKING_DOWNSTAIRS	119	0.22442754	-3.15E-02	-1.27E-01	-3.93E-01	-0.020678437	-0.26338558	-0.45618607	-0.055806451	-0.29858962	-0.2524977	-0.17662893	-0.16234535	0.17731324	0.13697205	0.37431264	-0.23543394	-0.81383576	-0.81402408	-0.7534728	-0.56690291	-0.2526008	-0.40206169	0.20693372	0.39008629	-0.13797337	-0.30938551	0.31979409	-0.16789909	0.1153175	0.078179964	-0.10765786	0.49898453	-2.09E-01	-0.35090385	0.39268307	-0.47261838	0.24394086	-1.21E-01	-0.092819875	0.24814345	0.94799378	-0.24400902	-1.59E-02	-0.9808739	-0.98222762	-0.96540912	-0.9806823	-0.98198317	-0.96604539	0.87770547	-0.26019008	-0.016634804	0.95958635	-2.20E-01	-0.022754654	-0.36059182	0.85900581	-0.90150755	-0.99902927	-0.9785198	-0.98375476	-0.96817072	-1	-1	-1	-0.28754358	0.36747554	-0.44339013	0.515131	0.014168497	0.05157874	-0.18953238	0.35184135	-0.35572029	0.37864793	-0.39953827	0.41587255	0.56627034	-0.51764381	0.092635442	0.21408077	0.36037992	-5.35E-02	-0.27929588	-0.044155705	-0.58815964	-0.26347245	-8.26E-03	-0.5687547	-0.32701207	-0.40305336	-0.7804221	0.12789994	0.37898044	0.4611959	-0.25615506	-0.73756945	-0.53800072	-0.9103566	-0.12278244
120	20	WALKING_UPSTAIRS	120	0.23995826	-9.71E-03	-1.22E-01	-3.71E-01	-0.072025636	-0.30167375	-0.43862543	-0.14012228	-0.31192796	-0.19308909	-0.16951428	-0.23711329	0.094598858	0.14484587	0.37431264	-0.24783204	-0.80042159	-0.83306015	-0.7781071	-0.53743946	-0.5295776	-0.35642507	0.23567139	0.46513035	-0.084523808	-0.43826768	0.45006375	-0.17989006	0.045067124	0.022051555	-0.069693201	0.44251686	-1.76E-01	-0.63970793	0.69351145	-0.77254313	0.34001227	-2.22E-01	-0.13267536	0.27579659	0.9518559	-0.24777784	-1.76E-02	-0.9933037	-0.97523911	-0.97206605	-0.9936926	-0.97391806	-0.97331627	0.8796704	-0.26026651	-0.019271431	0.96916804	-2.22E-01	-0.022754654	-0.33847707	0.86909792	-0.89817424	-0.99890047	-0.9948337	-0.97160393	-0.97804174	-1	-1	-1	-0.061520469	0.15624053	-0.24225656	0.3192248	-0.016158582	0.071039062	-0.19408541	0.33956825	-0.36047639	0.38277487	-0.40319438	0.41921355	-0.44440783	-0.3709492	0.22605465	0.21774406	0.21270593	-2.86E-02	-0.20629453	-0.13587608	-0.61827201	-0.19620375	-1.39E-01	-0.6003559	-0.38089258	-0.44272582	-0.8007668	-0.10398718	0.37898044	0.6265161	-0.27517051	-0.6822724	-0.62179138	-0.9225757	-0.09454726
121	21	LAYING	121	0.28972747	1.53E-02	-1.17E-01	-3.69E-01	-0.083343414	-0.26334666	-0.42365001	-0.17875899	-0.27721328	-0.19308909	0.084097764	-0.099875358	0.094598858	0.025585102	0.46636993	-0.2352281	-0.79942644	-0.83526079	-0.7538739	-0.50198755	-0.53384652	-0.34336677	0.48706303	0.55465083	-0.04489508	-0.29402492	0.28895911	-0.037652155	0.029502472	-0.16374165	0.18895578	0.11879166	4.07E-02	-0.59890683	0.61762351	-0.65305558	0.30712368	-1.37E-01	-0.112368	0.23750219	0.95268931	-0.24891956	-1.42E-02	-0.9912135	-0.97557178	-0.96923973	-0.9917804	-0.97672467	-0.97017103	0.8815021	-0.25878406	-0.013232	0.96936324	-2.22E-01	-0.018773361	-0.34277518	0.87128393	-0.89716103	-0.99917977	-0.9928935	-0.98281814	-0.97284606	-1	-1	-1	-0.22212663	0.31045335	-0.39471407	0.47472535	0.004049538	0.067381677	-0.21128279	0.37978048	-0.43246343	0.45902312	-0.48384694	0.50426593	0.54330432	-0.20554108	0.45367201	0.20988713	-0.13470858	-2.50E-01	-0.1949309	-0.11979809	-0.6067304	-0.16273608	-1.48E-01	-0.591675	-0.38089258	-0.2790084	-0.8031446	-0.10398718	0.49285755	0.5417297	-0.26171988	-0.67319712	-0.60780879	-0.9179143	-0.018612435
122	21	SITTING	122	0.30830537	-1.99E-02	-1.60E-01	-4.39E-01	0.003312783	-0.20853766	-0.48598138	-0.063575034	-0.22371527	-0.18094808	0.084097764	-0.099875358	0.32559305	0.025585102	0.43328785	-0.23278121	-0.84112289	-0.80526954	-0.7128553	-0.54632953	-0.42342453	-0.3454041	0.52843033	0.43749521	-0.053973579	-0.13361616	0.10863657	0.068942181	0.025369425	0.28094445	-0.26709042	0.58893791	-1.25E-01	-0.36445099	0.39788687	-0.53284184	0.34307592	-3.71E-02	-0.11086018	0.31285259	0.95074425	-0.24149087	-1.42E-02	-0.9870756	-0.96948759	-0.95385186	-0.9876906	-0.9706911	-0.95333948	0.8815021	-0.25582598	-0.012497513	0.96544132	-2.22E-01	-0.021360431	-0.36664177	0.86619164	-0.90364771	-0.9991254	-0.9889659	-0.96906431	-0.94520087	-1	-1	-1	-0.35444066	0.4348346	-0.51267007	0.5878373	0.062633726	0.002303114	-0.14374702	0.31190275	-0.52332083	0.55204715	-0.57939421	0.60253208	-0.17878686	0.42812207	-0.20156873	0.28666631	-0.3148356	-1.75E-01	-0.29851686	0.023000125	-0.5838836	-0.25876904	3.73E-02	-0.5558728	-0.47447891	-0.2790084	-0.802104	0.063661411	0.19046177	0.5417297	-0.23571958	-0.75116678	-0.47159871	-0.9085114	-0.078757788
123	21	STANDING	123	0.32746543	-3.57E-02	-1.82E-01	-3.67E-01	0.034414774	-0.19402335	-0.41838539	0.012209581	-0.19641642	-0.050130717	0.003359421	-0.1679128	0.32495849	0.097684472	0.36231623	-0.16982308	-0.79795699	-0.79252874	-0.6986302	-0.52596181	-0.21290238	-0.21161431	0.37790272	0.35178419	-0.066322897	-0.31676394	0.34110939	-0.099724507	0.07486508	0.25937006	-0.27355522	0.64352344	-1.88E-01	-0.4346835	0.45255027	-0.43289873	0.093908382	-7.62E-02	-0.18588896	0.38176272	0.94991264	-0.23802568	-2.32E-02	-0.9880026	-0.98395277	-0.94208058	-0.9889337	-0.98384881	-0.95423711	0.88006761	-0.25442954	-0.012497513	0.96535582	-2.12E-01	-0.034015423	-0.35366762	0.86401374	-0.90665821	-0.99820652	-0.9898807	-0.98252293	-0.97700669	-1	-1	-1	-0.18614913	0.28704377	-0.38308738	0.4740426	0.064485903	-0.002643077	-0.13403253	0.29588387	-0.52936585	0.55683656	-0.58284104	0.60453436	0.49664501	-0.14218227	0.54584853	-0.12207853	-0.04348798	1.87E-01	-0.16519681	0.052213118	-0.57211026	-0.13224807	1.41E-01	-0.5194774	-0.3248673	-0.32194558	-0.7180731	0.063661411	0.19046177	0.5544455	-0.14174654	-0.64875728	-0.44161402	-0.9034355	0.057816326
124	21	WALKING	124	0.23841102	-2.32E-02	-1.13E-01	-3.20E-01	0.027333313	-0.18198057	-0.36922293	0.01250261	-0.19003623	-0.050130717	0.003359421	-0.1679128	0.26327325	0.10678975	0.36231623	-0.13865038	-0.76712423	-0.79587651	-0.6979173	-0.50920134	-0.32485665	-0.17412947	0.31440596	0.3748375	0.044684439	-0.41840309	0.41906018	-0.17961773	0.096209503	-0.25596799	0.2346311	0.18439514	-1.20E-01	-0.45506128	0.41285868	-0.23712596	-0.063053334	-8.71E-02	-0.19240571	0.36460907	0.95276814	-0.24024162	-3.40E-02	-0.9862233	-0.97476554	-0.95361632	-0.9872036	-0.97562728	-0.95322795	0.88227103	-0.25442954	-0.030771691	0.96535582	-2.20E-01	-0.043006771	-0.3133756	0.87149579	-0.90474192	-0.99680238	-0.9874365	-0.98194312	-0.95246156	-1	-1	-1	-0.25186547	0.34191301	-0.42808656	0.51020726	-0.018115955	0.077219865	-0.20671842	0.36066776	-0.4167402	0.4406117	-0.46287513	0.48089973	0.44906327	-0.25930954	0.59673581	-0.21196689	0.40131027	3.73E-01	-0.17502775	-0.023292222	-0.55023608	-0.11991749	4.48E-02	-0.4827715	-0.3248673	-0.36325319	-0.7180731	0.34842884	0.36387711	0.54565	-0.14979072	-0.65676932	-0.51774194	-0.8935107	-0.026898886
125	21	WALKING_DOWNSTAIRS	125	0.1801943	-1.78E-02	-3.93E-02	-3.77E-01	0.023526725	-0.24705158	-0.43394996	-0.0419132	-0.24282365	-0.22915947	-0.11867753	-0.22689484	0.10990937	0.080816966	0.41996436	-0.20683826	-0.80240422	-0.79743664	-0.7362033	-0.53372235	-0.39628596	-0.18480877	0.30358852	0.46693409	0.098882187	-0.41129841	0.45834823	-0.30419543	0.16088957	-0.40006831	0.39333646	-0.001928335	-5.97E-02	-0.2197609	0.16695331	-0.003156314	-0.12757838	-1.27E-01	-0.1133089	0.38730168	0.95142625	-0.24835088	-3.85E-02	-0.9832895	-0.95824054	-0.95633397	-0.9839801	-0.95906358	-0.95790429	0.88227103	-0.25447335	-0.03390145	0.96514254	-2.27E-01	-0.046841775	-0.28190033	0.86798294	-0.89758744	-0.99606776	-0.9832888	-0.9599991	-0.96363592	-1	-1	-1	-0.22377471	0.3064274	-0.3837718	0.45560283	-0.055949142	0.10988885	-0.23111591	0.3756853	-0.55437475	0.58097018	-0.6067098	0.62871906	0.88543089	-0.35264832	-0.005902113	0.36311068	0.10965558	2.53E-01	-0.2244373	-0.052707475	-0.5820408	-0.21289024	-5.23E-02	-0.533626	-0.42564908	-0.34493891	-0.7515991	-0.10430626	0.38053136	0.54565	-0.23479342	-0.69630396	-0.54648568	-0.9076795	-0.18267939
126	21	WALKING_UPSTAIRS	126	0.35845532	1.80E-02	-8.42E-02	-1.72E-01	-0.18833245	-0.39955531	-0.21840845	-0.24654069	-0.36353479	0.24422494	-0.077151742	-0.50136177	0.22564314	0.14336935	0.54248885	-0.1747331	-0.65469914	-0.86974771	-0.8340692	-0.34035644	-0.45936006	-0.31406056	0.35057179	0.35255745	0.21944245	-0.29314325	0.22946338	-0.11449688	0.10561819	-0.18443283	0.29446435	-0.18217897	2.92E-01	-0.13714001	0.2134513	-0.017452992	-0.39933401	-5.87E-01	-0.26919763	0.12042111	0.93118552	-0.25003777	-2.67E-02	-0.9366332	-0.91397002	-0.92432289	-0.9363511	-0.9095576	-0.92750416	0.877629	-0.24563032	-0.020682729	0.93229428	-2.37E-01	-0.04961865	-0.34781118	0.8155045	-0.89569227	-0.99768248	-0.927754	-0.90063505	-0.92496463	-0.26516749	-1	-1	-0.67502626	0.71831361	-0.76144298	0.80448855	-0.23943142	0.25214446	-0.31836727	0.40520519	-0.42866727	0.44331977	-0.45696204	0.46702665	0.7152404	-0.091057486	0.54720913	0.23524531	-0.087284312	-2.33E-01	-0.2000019	-0.21783518	-0.59780538	-0.2789614	-1.64E-01	-0.5850775	-0.26159043	-0.62823204	-0.6391775	-0.08896157	0.24913116	0.5347397	-0.31208018	-0.67724162	-0.68948878	-0.9142967	-0.36428141
127	22	LAYING	127	0.30171512	-7.05E-03	-9.37E-02	-4.01E-02	-0.14142127	-0.32583132	-0.079918141	-0.18283028	-0.2815618	0.19967601	-0.12183796	-0.51582856	0.21270398	0.12997272	0.42536788	-0.058272515	-0.538294	-0.85674936	-0.7927951	-0.1717365	-0.40884509	-0.23349973	0.23252832	0.20892813	0.18464209	-0.44415478	0.43212859	-0.37888778	0.28589597	-0.11688656	0.20266816	-0.041671669	1.52E-01	0.073648543	0.12585338	-0.2220307	-0.053840582	-6.60E-01	-0.15350118	0.041603719	0.94706198	-0.2304889	-1.56E-02	-0.9471599	-0.95272005	-0.9576926	-0.9501464	-0.96075859	-0.96133395	0.88533288	-0.24239658	-0.01005597	0.93663451	-2.26E-01	-0.0246176	-0.4000754	0.85668127	-0.91280742	-0.99903357	-0.9586687	-0.97818751	-0.97338847	-0.61900727	-1	-1	-0.61426119	0.66672427	-0.71839454	0.7693015	-0.24156011	0.24771716	-0.30652258	0.38569402	0.1759343	-0.16375917	0.15471473	-0.15034604	0.87050378	0.18719835	-0.044879171	0.064722433	0.019143688	-3.77E-02	-0.10235744	-0.18060316	-0.48336229	-0.10861789	-8.15E-02	-0.4939178	-0.26159043	-0.64487583	-0.5601865	-0.035760022	0.24913116	0.4800786	-0.18547474	-0.59449725	-0.65963253	-0.860879	-0.092046786
